GNBM-366-MONOMER	GNBM-366		Uncharacterized PLP-dependent aminotransferase YfdZ	
GNBM-3469-MONOMER	GNBM-3469		Aminoacyl-histidine dipeptidase (Peptidase D)	
GNBM-4599-MONOMER	GNBM-4599		FIG00640497: hypothetical protein	
GNBM-3151-MONOMER	GNBM-3151		Aspartokinase	
GNBM-2933-MONOMER	GNBM-2933		4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase	
GNBM-1792-MONOMER	GNBM-1792		Allophanate hydrolase 2 subunit 2	
GNBM-4401-MONOMER	GNBM-4401		FIG00639802: hypothetical protein	
GNBM-3381-MONOMER	GNBM-3381		Cell division protein FtsX	
GNBM-3180-MONOMER	GNBM-3180		Putative exported protein	
GNBM-1752-MONOMER	GNBM-1752		N-acetylglucosamine-6P-responsive transcriptional repressor NagC, ROK family	
GNBM-1573-MONOMER	GNBM-1573		Acyl-CoA thioesterase II	
GNBM-1668-MONOMER	GNBM-1668		4'-phosphopantetheinyl transferase	
GNBM-3683-MONOMER	GNBM-3683		Ribosome recycling factor	
GNBM-4046-MONOMER	GNBM-4046		Sulfite reductase [NADPH] flavoprotein alpha-component	
GNBM-1578-MONOMER	GNBM-1578		Putative inner membrane protein	
GNBM-1174-MONOMER	GNBM-1174		Permease Ygh-P2, YjgP/YjgQ family	
GNBM-3251-MONOMER	GNBM-3251		tRNA 5-methylaminomethyl-2-thiouridine synthase TusC	
GNBM-221-MONOMER	GNBM-221		Acetyl-CoA:acetoacetyl-CoA transferase, beta subunit	
GNBM-4301-MONOMER	GNBM-4301		Adenosylcobinamide-phosphate guanylyltransferase	
GNBM-3692-MONOMER	GNBM-3692		Sugar diacid utilization regulator SdaR	
GNBM-3975-MONOMER	GNBM-3975		YeeV toxin protein	
GNBM-2757-MONOMER	GNBM-2757		Membrane protein with DUF350 domain	
GNBM-3425-MONOMER	GNBM-3425		Starvation lipoprotein Slp	
GNBM-1260-MONOMER	GNBM-1260		Glutamate-ammonia-ligase adenylyltransferase	
GNBM-1424-MONOMER	GNBM-1424		N-acetylneuraminate lyase	
GNBM-2732-MONOMER	GNBM-2732		Potassium efflux system KefA protein / Small-conductance mechanosensitive channel	
GNBM-2224-MONOMER	GNBM-2224		3-deoxy-D-manno-octulosonic-acid transferase	
GNBM-307-MONOMER	GNBM-307		Lysine-arginine-ornithine-binding periplasmic protein precursor (TC 3.A.1.3.1)	
GNBM-2065-MONOMER	GNBM-2065		Chaperone protein TorD	
GNBM-3193-MONOMER	GNBM-3193		Putative regulator	
GNBM-1092-MONOMER	GNBM-1092		Putative ABC iron siderophore transporter, fused permease and ATPase domains	
GNBM-2264-MONOMER	GNBM-2264		Hypothetical transcriptional regulator yfjR	
GNBM-445-MONOMER	GNBM-445		GDP-mannose pyrophosphatase YffH	
GNBM-1972-MONOMER	GNBM-1972		Leucine-responsive regulatory protein, regulator for leucine (or lrp) regulon and high-affinity branched-chain amino acid transport system	
GNBM-1247-MONOMER	GNBM-1247		Uncharacterized protein ygiD	
GNBM-4359-MONOMER	GNBM-4359		Trk system potassium uptake protein TrkA	
GNBM-1193-MONOMER	GNBM-1193		FIG00639640: hypothetical protein	
GNBM-3827-MONOMER	GNBM-3827		Maltose/maltodextrin ABC transporter, substrate binding periplasmic protein MalE	
GNBM-3132-MONOMER	GNBM-3132		SSU ribosomal protein S20p	
GNBM-1506-MONOMER	GNBM-1506		AroM protein	
GNBM-3264-MONOMER	GNBM-3264		OsmC/Ohr family protein	
GNBM-2389-MONOMER	GNBM-2389		Putative Rz endopeptidase from lambdoid prophage DLP12	
GNBM-2986-MONOMER	GNBM-2986		D-3-phosphoglycerate dehydrogenase	
GNBM-1862-MONOMER	GNBM-1862		Molybdenum cofactor biosynthesis protein MoaB	
GNBM-934-MONOMER	GNBM-934		hypothetical protein	
GNBM-1910-MONOMER	GNBM-1910		Glutothione ABC transporter ATP-binding protein	
GNBM-3810-MONOMER	GNBM-3810		Putative transmembrane transport protein	
GNBM-172-MONOMER	GNBM-172		FIG00639870: hypothetical protein	
GNBM-3435-MONOMER	GNBM-3435		ABC-type hemin transport system, ATPase component	
GNBM-4339-MONOMER	GNBM-4339		LSU ribosomal protein L14p (L23e)	
GNBM-1126-MONOMER	GNBM-1126		hypothetical protein	
GNBM-2999-MONOMER	GNBM-2999		Predicted regulator of STY3230 transporter operon	
GNBM-4478-MONOMER	GNBM-4478		FIG01068988: hypothetical protein	
GNBM-1222-MONOMER	GNBM-1222		Protein ygiW precursor	
GNBM-3104-MONOMER	GNBM-3104		Glutathione-regulated potassium-efflux system protein KefC	
GNBM-4032-MONOMER	GNBM-4032		Lipoprotein NlpD	
GNBM-201-MONOMER	GNBM-201		Nitrate reductase cytochrome c550-type subunit	
GNBM-1514-MONOMER	GNBM-1514		Exonuclease SbcD	
GNBM-1559-MONOMER	GNBM-1559		ATP-dependent protease La	
GNBM-4394-MONOMER	GNBM-4394		Putative transport protein	
GNBM-452-MONOMER	GNBM-452		N-succinyl-L,L-diaminopimelate desuccinylase	
GNBM-215-MONOMER	GNBM-215		Two-component sensor protein RcsD	
GNBM-1504-MONOMER	GNBM-1504		Shikimate kinase III	
GNBM-2473-MONOMER	GNBM-2473		Phosphoenolpyruvate-dihydroxyacetone phosphotransferase operon regulatory protein DhaR	
GNBM-3547-MONOMER	GNBM-3547		FrmR: Negative transcriptional regulator of formaldehyde detoxification operon	
GNBM-401-MONOMER	GNBM-401		Cell division protein ZipA	
GNBM-2831-MONOMER	GNBM-2831		Protein YjgK, linked to biofilm formation	
GNBM-1369-MONOMER	GNBM-1369		Lipoprotein nlpI precursor	
GNBM-1095-MONOMER	GNBM-1095		iron aquisition yersiniabactin synthesis enzyme (Irp1,polyketide synthetase)	
GNBM-457-MONOMER	GNBM-457		Phosphoribosylaminoimidazole-succinocarboxamide synthase	
GNBM-124-MONOMER	GNBM-124		FIG00924762: hypothetical protein	
GNBM-72-MONOMER	GNBM-72		Glycosyl hydrolase YegX, family 25	
GNBM-3903-MONOMER	GNBM-3903		Aminodeoxychorismate lyase	
GNBM-573-MONOMER	GNBM-573		chaperone FimC	
GNBM-3857-MONOMER	GNBM-3857		Homoserine O-succinyltransferase	
GNBM-9-MONOMER	GNBM-9		Histidinol dehydrogenase	
GNBM-2467-MONOMER	GNBM-2467		periplasmic trehalase precursor	
GNBM-603-MONOMER	GNBM-603		Dipeptidyl carboxypeptidase Dcp	
GNBM-1103-MONOMER	GNBM-1103		Invasin	
GNBM-3763-MONOMER	GNBM-3763		FIG00637972: hypothetical protein	
GNBM-3891-MONOMER	GNBM-3891		Beta N-acetyl-glucosaminidase	
GNBM-708-MONOMER	GNBM-708		FIG00642785: hypothetical protein	
GNBM-2441-MONOMER	GNBM-2441		orf, hypothetical protein	
GNBM-2608-MONOMER	GNBM-2608		Oxidoreductase (putative)	
GNBM-2575-MONOMER	GNBM-2575		RND efflux system, outer membrane lipoprotein CmeC	
GNBM-690-MONOMER	GNBM-690		Purine nucleotide synthesis repressor	
GNBM-3780-MONOMER	GNBM-3780		FIG00638027: hypothetical protein	
GNBM-600-MONOMER	GNBM-600		Putative transport protein	
GNBM-730-MONOMER	GNBM-730		FIG00638426: hypothetical protein	
GNBM-1254-MONOMER	GNBM-1254		3,4-dihydroxy-2-butanone 4-phosphate synthase	
GNBM-2136-MONOMER	GNBM-2136		hypothetical protein	
GNBM-4173-MONOMER	GNBM-4173		Probable component of the lipoprotein assembly complex (forms a complex with YaeT, YfgL, and NlpB)	
GNBM-3296-MONOMER	GNBM-3296		FIG00641090: hypothetical protein	
GNBM-1288-MONOMER	GNBM-1288		Evolved beta-D-galactosidase, alpha subunit	
GNBM-1893-MONOMER	GNBM-1893		Glutamine ABC transporter, periplasmic glutamine-binding protein (TC 3.A.1.3.2)	
GNBM-4634-MONOMER	GNBM-4634		L-lysine 6-monooxygenase [NADPH]	
GNBM-1029-MONOMER	GNBM-1029		Ethidium bromide-methyl viologen resistance protein EmrE	
GNBM-3196-MONOMER	GNBM-3196		FIG001826: putative inner membrane protein	
GNBM-1203-MONOMER	GNBM-1203		Hypothetical transcriptional regulator YqhC	
GNBM-1915-MONOMER	GNBM-1915		FIG00638322: hypothetical protein	
GNBM-1149-MONOMER	GNBM-1149		General secretion pathway protein J	
GNBM-852-MONOMER	GNBM-852		Magnesium and cobalt efflux protein CorC	
GNBM-4901-MONOMER	GNBM-4901		Hemolysin	
GNBM-4645-MONOMER	GNBM-4645		Membrane-bound lytic murein transglycosylase D precursor	
GNBM-2759-MONOMER	GNBM-2759		Similarity with glutathionylspermidine synthase	
GNBM-650-MONOMER	GNBM-650		Maltose regulon regulatory protein MalI (repressor for malXY)	
GNBM-4686-MONOMER	GNBM-4686		Iron(III) dicitrate transport ATP-binding protein FecE (TC 3.A.1.14.1)	
GNBM-138-MONOMER	GNBM-138		Pseudouridine kinase	
GNBM-3742-MONOMER	GNBM-3742		Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex	
GNBM-4890-MONOMER	GNBM-4890		putative regulator PapX protein	
GNBM-2007-MONOMER	GNBM-2007		FIG001587: exported protein	
GNBM-608-MONOMER	GNBM-608		Putative transport protein	
GNBM-4116-MONOMER	GNBM-4116		Aspartokinase	
GNBM-1359-MONOMER	GNBM-1359		FIG01219785: hypothetical protein	
GNBM-4189-MONOMER	GNBM-4189		Heat shock protein GrpE	
GNBM-369-MONOMER	GNBM-369		Putative HTH-type transcriptional regulator ypdC	
GNBM-2563-MONOMER	GNBM-2563		Orotidine 5'-phosphate decarboxylase	
GNBM-2209-MONOMER	GNBM-2209		Beta-1,3-galactosyltransferase / Beta-1,4-galactosyltransferase	
GNBM-3339-MONOMER	GNBM-3339		putative minor fimbrial subunit precursor	
GNBM-820-MONOMER	GNBM-820		UPF0229 protein YeaH	
GNBM-2265-MONOMER	GNBM-2265		NgrB	
GNBM-2102-MONOMER	GNBM-2102		Tagatose-6-phosphate kinase AgaZ	
GNBM-3657-MONOMER	GNBM-3657		FIG000605: protein co-occurring with transport systems (COG1739)	
GNBM-4440-MONOMER	GNBM-4440		GTP-binding protein EngB	
GNBM-3618-MONOMER	GNBM-3618		5-methyltetrahydropteroyltriglutamate-- homocysteine methyltransferase	
GNBM-3429-MONOMER	GNBM-3429		FIG00638894: hypothetical protein	
GNBM-2370-MONOMER	GNBM-2370		Ribose ABC transport system, permease protein RbsC (TC 3.A.1.2.1)	
GNBM-3162-MONOMER	GNBM-3162		Soluble lytic murein transglycosylase precursor	
GNBM-2726-MONOMER	GNBM-2726		Fumarate reductase subunit D	
GNBM-3629-MONOMER	GNBM-3629		Carbamate kinase	
GNBM-368-MONOMER	GNBM-368		Hypothetical response regulatory protein ypdB	
GNBM-4598-MONOMER	GNBM-4598		Putative sgc region protein sgcX	
GNBM-4341-MONOMER	GNBM-4341		LSU ribosomal protein L5p (L11e)	
GNBM-562-MONOMER	GNBM-562		FIG00639422: hypothetical protein	
GNBM-371-MONOMER	GNBM-371		Nondeblocking aminopeptidase YpdE (X-X-[^PR]-specific)	
GNBM-3658-MONOMER	GNBM-3658		Potassium uptake protein TrkH	
GNBM-10-MONOMER	GNBM-10		Histidinol-phosphate aminotransferase	
GNBM-69-MONOMER	GNBM-69		ADP-ribosylglycohydrolase YegU	
GNBM-2476-MONOMER	GNBM-2476		Peptidyl-tRNA hydrolase	
GNBM-3090-MONOMER	GNBM-3090		L-ribulose-5-phosphate 4-epimerase	
GNBM-1166-MONOMER	GNBM-1166		Glycolate dehydrogenase	
GNBM-1008-MONOMER	GNBM-1008		FIG00634007: hypothetical protein	
GNBM-285-MONOMER	GNBM-285		NADH ubiquinone oxidoreductase chain A	
GNBM-2179-MONOMER	GNBM-2179		L-xylulose 5-phosphate 3-epimerase	
GNBM-3660-MONOMER	GNBM-3660		hypothetical protein	
GNBM-491-MONOMER	GNBM-491		Ribosomal RNA large subunit methyltransferase N	
GNBM-353-MONOMER	GNBM-353		D-serine permease DsdX	
GNBM-2251-MONOMER	GNBM-2251		Tagatose 1,6-bisphosphate aldolase	
GNBM-3537-MONOMER	GNBM-3537		Propionate--CoA ligase	
GNBM-3946-MONOMER	GNBM-3946		Multidrug-efflux transporter, major facilitator superfamily (MFS) (TC 2.A.1)	
GNBM-2006-MONOMER	GNBM-2006		L,D-transpeptidase YcbB	
GNBM-4666-MONOMER	GNBM-4666		UDP-glucose 4-epimerase	
GNBM-167-MONOMER	GNBM-167		COG3311: Predicted transcriptional regulator	
GNBM-1864-MONOMER	GNBM-1864		Molybdenum cofactor biosynthesis protein MoaD	
GNBM-2076-MONOMER	GNBM-2076		Possible ring-opening amidohydrolase RutC in novel pyrimidine catabolism pathway	
GNBM-4878-MONOMER	GNBM-4878		FIG00639173: hypothetical protein	
GNBM-4078-MONOMER	GNBM-4078		tRNA pseudouridine synthase C	
GNBM-463-MONOMER	GNBM-463		Exported zinc metalloprotease YfgC precursor	
GNBM-2719-MONOMER	GNBM-2719		Lysyl-lysine 2,3-aminomutase	
GNBM-4912-MONOMER	GNBM-4912		FIG00639822: hypothetical protein	
GNBM-1733-MONOMER	GNBM-1733		Glutamate Aspartate periplasmic binding protein precursor GltI (TC 3.A.1.3.4)	
GNBM-584-MONOMER	GNBM-584		Glutaminase	
GNBM-3128-MONOMER	GNBM-3128		Lipoprotein signal peptidase	
GNBM-2654-MONOMER	GNBM-2654		D-allulose-6-phosphate 3-epimerase	
GNBM-1760-MONOMER	GNBM-1760		Putative transport protein	
GNBM-1615-MONOMER	GNBM-1615		Arylesterase precursor	
GNBM-2459-MONOMER	GNBM-2459		Inner membrane protein	
GNBM-3393-MONOMER	GNBM-3393		Putative PerM family permease	
GNBM-616-MONOMER	GNBM-616		FIG00639146: hypothetical protein	
GNBM-689-MONOMER	GNBM-689		hypothetical protein	
GNBM-4500-MONOMER	GNBM-4500		Mobile element protein	
GNBM-1961-MONOMER	GNBM-1961		Macrolide export ATP-binding/permease protein MacB	
GNBM-2024-MONOMER	GNBM-2024		Paraquat-inducible protein A	
GNBM-4491-MONOMER	GNBM-4491		entry exclusion protein 2	
GNBM-926-MONOMER	GNBM-926		Prophage Clp protease-like protein	
GNBM-4326-MONOMER	GNBM-4326		General secretion pathway protein A	
GNBM-1622-MONOMER	GNBM-1622		Glyoxylate carboligase	
GNBM-876-MONOMER	GNBM-876		FIG00639323: hypothetical protein	
GNBM-2974-MONOMER	GNBM-2974		6-phospho-beta-glucosidase	
GNBM-805-MONOMER	GNBM-805		Putative transport protein YdjK, MFS superfamily	
GNBM-2256-MONOMER	GNBM-2256		Alpha-xylosidase	
GNBM-3074-MONOMER	GNBM-3074		3-isopropylmalate dehydrogenase	
GNBM-3610-MONOMER	GNBM-3610		Phospholipase A1 precursor	
GNBM-2882-MONOMER	GNBM-2882		Uncharacterized protein ImpB	
GNBM-1911-MONOMER	GNBM-1911		Dipeptide-binding ABC transporter, periplasmic substrate-binding component (TC 3.A.1.5.2); Putative hemin-binding lipoprotein	
GNBM-3136-MONOMER	GNBM-3136		Arylsulfatase	
GNBM-2905-MONOMER	GNBM-2905		Beta-glucoside bgl operon antiterminator, BglG family	
GNBM-3466-MONOMER	GNBM-3466		Uncharacterized acetyltransferase YafP	
GNBM-913-MONOMER	GNBM-913		Phage tail fiber protein	
GNBM-1184-MONOMER	GNBM-1184		Uncharacterized GST-like protein yghU associated with glutathionylspermidine synthetase/amidase	
GNBM-4153-MONOMER	GNBM-4153		FIG00638128: hypothetical protein	
GNBM-59-MONOMER	GNBM-59		Transcription regulator [contains diacylglycerol kinase catalytic domain]	
GNBM-550-MONOMER	GNBM-550		Transporter, LysE family	
GNBM-3100-MONOMER	GNBM-3100		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical	
GNBM-892-MONOMER	GNBM-892		FIG00640006: hypothetical protein	
GNBM-2674-MONOMER	GNBM-2674		Phosphonate ABC transporter phosphate-binding periplasmic component (TC 3.A.1.9.1)	
GNBM-3143-MONOMER	GNBM-3143		Molybdopterin biosynthesis Mog protein,molybdochelatase	
GNBM-529-MONOMER	GNBM-529		Phosphoribosylformylglycinamidine synthase,synthetase subunit	
GNBM-668-MONOMER	GNBM-668		Tyrosyl-tRNA synthetase	
GNBM-214-MONOMER	GNBM-214		Outer membrane protein C precursor	
GNBM-3642-MONOMER	GNBM-3642		D-galactonate regulator, IclR family	
GNBM-1125-MONOMER	GNBM-1125		Z5092 protein	
GNBM-3077-MONOMER	GNBM-3077		FIG00638707: hypothetical protein	
GNBM-666-MONOMER	GNBM-666		Glutathione S-transferase	
GNBM-4702-MONOMER	GNBM-4702		Mobile element protein	
GNBM-3277-MONOMER	GNBM-3277		putative outer membrane lipoprotein	
GNBM-1295-MONOMER	GNBM-1295		FIG00639756: hypothetical protein	
GNBM-2149-MONOMER	GNBM-2149		FIG00641044: hypothetical protein	
GNBM-901-MONOMER	GNBM-901		Holliday junction DNA helicase RuvA	
GNBM-2965-MONOMER	GNBM-2965		Single-stranded-DNA-specific exonuclease RecJ	
GNBM-4332-MONOMER	GNBM-4332		LSU ribosomal protein L2p (L8e)	
GNBM-873-MONOMER	GNBM-873		FIG01045311: hypothetical protein	
GNBM-140-MONOMER	GNBM-140		1-phosphofructokinase	
GNBM-35-MONOMER	GNBM-35		Putative capsular polysaccharide transport protein YegH	
GNBM-1009-MONOMER	GNBM-1009		N-3-oxohexanoyl-L-homoserine lactone quorum-sensing transcriptional activator @ N-3-oxooctanoyl-L-homoserine lactone quorum-sensing transcriptional activator	
GNBM-3498-MONOMER	GNBM-3498		oxidoreductase, aldo/keto reductase family	
GNBM-4290-MONOMER	GNBM-4290		Butyryl-CoA dehydrogenase	
GNBM-870-MONOMER	GNBM-870		Paraquat-inducible protein A	
GNBM-2028-MONOMER	GNBM-2028		ATP-dependent protease La	
GNBM-2260-MONOMER	GNBM-2260		hypothetical protein	
GNBM-3437-MONOMER	GNBM-3437		Chaperone HdeB	
GNBM-604-MONOMER	GNBM-604		3-hydroxypropionate dehydrogenase	
GNBM-2417-MONOMER	GNBM-2417		Manganese ABC transporter, inner membrane permease protein SitD	
GNBM-1146-MONOMER	GNBM-1146		General secretion pathway protein M	
GNBM-1386-MONOMER	GNBM-1386		FIG004454: RNA binding protein	
GNBM-1482-MONOMER	GNBM-1482		FIG00640169: hypothetical protein	
GNBM-3816-MONOMER	GNBM-3816		UPF0337 protein yjbJ	
GNBM-3311-MONOMER	GNBM-3311		Osmolarity sensory histidine kinase EnvZ	
GNBM-4840-MONOMER	GNBM-4840		FIG00644448: hypothetical protein	
GNBM-2283-MONOMER	GNBM-2283		FIG00638098: hypothetical protein	
GNBM-3070-MONOMER	GNBM-3070		Acetolactate synthase large subunit	
GNBM-4261-MONOMER	GNBM-4261		hypothetical protein	
GNBM-1410-MONOMER	GNBM-1410		PTS IIA-like nitrogen-regulatory protein PtsN	
GNBM-2325-MONOMER	GNBM-2325		LSU ribosomal protein L34p	
GNBM-1870-MONOMER	GNBM-1870		Endonuclease/Exonuclease/phosphatase family protein	
GNBM-4786-MONOMER	GNBM-4786		FIG00638808: hypothetical protein	
GNBM-1854-MONOMER	GNBM-1854		Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	
GNBM-156-MONOMER	GNBM-156		FIG00896318: hypothetical protein	
GNBM-1735-MONOMER	GNBM-1735		Putative membrane protein	
GNBM-2678-MONOMER	GNBM-2678		Putative vimentin	
GNBM-2050-MONOMER	GNBM-2050		Hydrogenase maturation protease	
GNBM-2504-MONOMER	GNBM-2504		FIG036672: Nucleoside-diphosphate-sugar epimerase	
GNBM-1228-MONOMER	GNBM-1228		FIG00732392: hypothetical protein	
GNBM-1453-MONOMER	GNBM-1453		Biotin carboxylase of acetyl-CoA carboxylase	
GNBM-1350-MONOMER	GNBM-1350		PTS system, galactosamine-specific IID component	
GNBM-979-MONOMER	GNBM-979		Methyl-accepting chemotaxis protein II (aspartate chemoreceptor protein)	
GNBM-4766-MONOMER	GNBM-4766		Gamma-glutamyltranspeptidase	
GNBM-1435-MONOMER	GNBM-1435		Arginine pathway regulatory protein ArgR,repressor of arg regulon	
GNBM-3344-MONOMER	GNBM-3344		Putative major fimbrial subunit precursor	
GNBM-1370-MONOMER	GNBM-1370		Polyribonucleotide nucleotidyltransferase	
GNBM-4860-MONOMER	GNBM-4860		UPF0265 protein YeeX	
GNBM-4819-MONOMER	GNBM-4819		hypothetical protein	
GNBM-3525-MONOMER	GNBM-3525		Carbamate kinase	
GNBM-646-MONOMER	GNBM-646		Glucuronide transporter UidB	
GNBM-3000-MONOMER	GNBM-3000		Substrate-specific component STY3230 of queuosine-regulated ECF transporter	
GNBM-1897-MONOMER	GNBM-1897		Putative integral membrane protein	
GNBM-3307-MONOMER	GNBM-3307		FIG00638818: hypothetical protein	
GNBM-3587-MONOMER	GNBM-3587		Arylsulfatase	
GNBM-558-MONOMER	GNBM-558		Putative outer membrane lipoprotein	
GNBM-2077-MONOMER	GNBM-2077		Predicted amidohydrolase RutB in novel pyrimidine catabolism pathway	
GNBM-2911-MONOMER	GNBM-2911		Protease III precursor	
GNBM-2681-MONOMER	GNBM-2681		Sensor protein basS/pmrB	
GNBM-1913-MONOMER	GNBM-1913		Dipeptide transport system permease protein DppC (TC 3.A.1.5.2)	
GNBM-4093-MONOMER	GNBM-4093		Acetylglutamate kinase	
GNBM-2106-MONOMER	GNBM-2106		Cytoplasmic trehalase	
GNBM-1379-MONOMER	GNBM-1379		Outer-membrane protein yhbX precursor	
GNBM-779-MONOMER	GNBM-779		Succinylglutamic semialdehyde dehydrogenase	
GNBM-1656-MONOMER	GNBM-1656		Copper-sensing two-component system response regulator CusR	
GNBM-95-MONOMER	GNBM-95		Putative two-component system sensor kinase	
GNBM-3026-MONOMER	GNBM-3026		Twitching motility protein PilT	
GNBM-1194-MONOMER	GNBM-1194		FIG00638753: hypothetical protein	
GNBM-1614-MONOMER	GNBM-1614		Putative NAD(P)-dependent oxidoreductase EC-YbbO	
GNBM-3361-MONOMER	GNBM-3361		hypothetical protein	
GNBM-4872-MONOMER	GNBM-4872		Mobile element protein	
GNBM-3208-MONOMER	GNBM-3208		FIG00638610: hypothetical protein	
GNBM-77-MONOMER	GNBM-77		Uncharacterized protein YohN precursor	
GNBM-1715-MONOMER	GNBM-1715		Proposed lipoate regulatory protein YbeD	
GNBM-1771-MONOMER	GNBM-1771		Uncharacterized protein ybfE	
GNBM-2078-MONOMER	GNBM-2078		Predicted monooxygenase RutA in novel pyrimidine catabolism pathway	
GNBM-1058-MONOMER	GNBM-1058		Candidate zinc-binding lipoprotein ZinT	
GNBM-3648-MONOMER	GNBM-3648		Twin-arginine translocation protein TatB	
GNBM-1493-MONOMER	GNBM-1493		putative lipoprotein	
GNBM-4246-MONOMER	GNBM-4246		hypothetical protein	
GNBM-4750-MONOMER	GNBM-4750		unknown	
GNBM-2594-MONOMER	GNBM-2594		Sugar phosphate isomerases/epimerases family protein YcjR	
GNBM-2895-MONOMER	GNBM-2895		Uncharacterized protein ImpA	
GNBM-1878-MONOMER	GNBM-1878		FIG00638517: hypothetical protein	
GNBM-4137-MONOMER	GNBM-4137		Triosephosphate isomerase	
GNBM-1419-MONOMER	GNBM-1419		Glutamate synthase [NADPH] small chain	
GNBM-2212-MONOMER	GNBM-2212		ADP-L-glycero-D-manno-heptose-6-epimerase	
GNBM-3939-MONOMER	GNBM-3939		N-methyl-L-amino-acid oxidase	
GNBM-4061-MONOMER	GNBM-4061		LemA PROTEIN	
GNBM-1252-MONOMER	GNBM-1252		Hypothetical fimbrial chaperone yqiH	
GNBM-3928-MONOMER	GNBM-3928		Flagellar biosynthesis protein FlgN	
GNBM-4555-MONOMER	GNBM-4555		Preprotein translocase subunit SecE (TC 3.A.5.1.1)	
GNBM-2385-MONOMER	GNBM-2385		Phage antitermination protein Q	
GNBM-3777-MONOMER	GNBM-3777		LysR family regulatory protein CidR	
GNBM-2840-MONOMER	GNBM-2840		FIG000988: Predicted permease	
GNBM-3554-MONOMER	GNBM-3554		Acetolactate synthase large subunit	
GNBM-4263-MONOMER	GNBM-4263		Benzoate transport protein	
GNBM-4545-MONOMER	GNBM-4545		Sulfur carrier protein ThiS	
GNBM-3878-MONOMER	GNBM-3878		NAD-dependent protein deacetylase of SIR2 family	
GNBM-4636-MONOMER	GNBM-4636		hypothetical protein	
GNBM-4345-MONOMER	GNBM-4345		LSU ribosomal protein L18p (L5e)	
GNBM-1912-MONOMER	GNBM-1912		Oligopeptide transport system permease protein OppB (TC 3.A.1.5.1)	
GNBM-3331-MONOMER	GNBM-3331		GlpG protein (membrane protein of glp regulon)	
GNBM-4037-MONOMER	GNBM-4037		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	
GNBM-2648-MONOMER	GNBM-2648		Outer membrane component of tripartite multidrug resistance system	
GNBM-191-MONOMER	GNBM-191		Nitrate/nitrite response regulator protein	
GNBM-2450-MONOMER	GNBM-2450		Na+/H+ antiporter NhaB	
GNBM-3418-MONOMER	GNBM-3418		hypothetical protein	
GNBM-3666-MONOMER	GNBM-3666		tRNA(Ile)-lysidine synthetase	
GNBM-3740-MONOMER	GNBM-3740		Aconitate hydratase 2	
GNBM-4086-MONOMER	GNBM-4086		Citrate-proton symporter	
GNBM-4779-MONOMER	GNBM-4779		hypothetical protein	
GNBM-3569-MONOMER	GNBM-3569		Undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase	
GNBM-2725-MONOMER	GNBM-2725		Beta-lactamase	
GNBM-2344-MONOMER	GNBM-2344		Phosphate transport system regulatory protein PhoU	
GNBM-4800-MONOMER	GNBM-4800		Putative superfamily I DNA helicases	
GNBM-3974-MONOMER	GNBM-3974		Z5092 protein	
GNBM-3137-MONOMER	GNBM-3137		Putative exported protein	
GNBM-3784-MONOMER	GNBM-3784		YjcB protein	
GNBM-2998-MONOMER	GNBM-2998		D-erythrose-4-phosphate dehydrogenase	
GNBM-1895-MONOMER	GNBM-1895		Putative DMT superfamily metabolite efflux protein precursor	
GNBM-171-MONOMER	GNBM-171		hypothetical protein	
GNBM-3319-MONOMER	GNBM-3319		Biotin synthesis protein BioH	
GNBM-2750-MONOMER	GNBM-2750		Adenylosuccinate synthetase	
GNBM-122-MONOMER	GNBM-122		Galactose/methyl galactoside ABC transport system, D-galactose-binding periplasmic protein MglB (TC 3.A.1.2.3)	
GNBM-146-MONOMER	GNBM-146		Translation elongation factor P-related protein	
GNBM-2867-MONOMER	GNBM-2867		L-fucose isomerase	
GNBM-3701-MONOMER	GNBM-3701		Ferric hydroxamate ABC transporter (TC 3.A.1.14.3), permease component FhuB	
GNBM-1343-MONOMER	GNBM-1343		PTS system, N-acetylgalactosamine-specific IID component	
GNBM-1360-MONOMER	GNBM-1360		FIG137864: putative endonuclease containing a URI domain	
GNBM-3027-MONOMER	GNBM-3027		Hypothetical protein YggS, proline synthase co-transcribed bacterial homolog PROSC	
GNBM-292-MONOMER	GNBM-292		hypothetical protein	
GNBM-1840-MONOMER	GNBM-1840		Putative exported protein	
GNBM-1413-MONOMER	GNBM-1413		Putative uncharacterized protein YrbL	
GNBM-2728-MONOMER	GNBM-2728		Succinate dehydrogenase iron-sulfur protein	
GNBM-263-MONOMER	GNBM-263		2-succinyl-6-hydroxy-2, 4-cyclohexadiene-1-carboxylate synthase	
GNBM-133-MONOMER	GNBM-133		FIG00638536: hypothetical protein	
GNBM-3855-MONOMER	GNBM-3855		Isocitrate lyase	
GNBM-3220-MONOMER	GNBM-3220		FIG00638031: hypothetical protein	
GNBM-1224-MONOMER	GNBM-1224		Sensory histidine kinase QseC	
GNBM-4503-MONOMER	GNBM-4503		hypothetical protein	
GNBM-977-MONOMER	GNBM-977		Methyl-accepting chemotaxis protein IV (dipeptide chemoreceptor protein)	
